gain	25	2	-97.26
gain	2	26	-93.41
gain	26	2	-93.78
gain	2	27	-103.28
gain	27	2	-106.43
gain	2	28	-102.17
gain	28	2	-106.01
gain	2	29	-110.47
gain	29	2	-113.58
gain	2	30	-72.23
gain	30	2	-72.59
gain	2	31	-74.12
gain	31	2	-74.98
gain	2	32	-65.72
gain	32	2	-64.99
gain	2	33	-72.34
gain	33	2	-75.44
gain	2	34	-81.66
gain	34	2	-83.55
gain	2	35	-76.93
gain	35	2	-79.82
gain	2	36	-85.54
gain	36	2	-83.60
gain	2	37	-89.54
gain	37	2	-88.99
gain	2	38	-91.06
gain	38	2	-91.46
gain	2	39	-101.66
gain	39	2	-99.81
gain	2	40	-105.25
gain	40	2	-108.65
gain	2	41	-102.82
gain	41	2	-104.50
gain	2	42	-103.43
gain	42	2	-104.38
gain	2	43	-104.29
gain	43	2	-105.06
gain	2	44	-103.69
gain	44	2	-105.13
gain	2	45	-82.68
gain	45	2	-80.25
gain	2	46	-78.36
gain	46	2	-78.27
gain	2	47	-76.59
gain	47	2	-76.86
gain	2	48	-73.97
gain	48	2	-76.96
gain	2	49	-85.12
gain	49	2	-86.22
gain	2	50	-85.00
gain	50	2	-85.91
gain	2	51	-90.56
gain	51	2	-86.86
gain	2	52	-85.91
gain	52	2	-86.84
gain	2	53	-87.25
gain	53	2	-86.48
gain	2	54	-92.95
gain	54	2	-91.99
gain	2	55	-94.93
gain	55	2	-99.34
gain	2	56	-99.59
gain	56	2	-104.33
gain	2	57	-103.24
gain	57	2	-106.94
gain	2	58	-96.90
gain	58	2	-95.22
gain	2	59	-108.56
gain	59	2	-109.29
gain	2	60	-79.42
gain	60	2	-81.51
gain	2	61	-84.22
gain	61	2	-85.18
gain	2	62	-79.89
gain	62	2	-79.37
gain	2	63	-85.30
gain	63	2	-82.38
gain	2	64	-85.13
gain	64	2	-84.69
gain	2	65	-92.87
gain	65	2	-94.38
gain	2	66	-93.21
gain	66	2	-94.79
gain	2	67	-87.04
gain	67	2	-92.70
gain	2	68	-98.93
gain	68	2	-100.28
gain	2	69	-100.19
gain	69	2	-102.58
gain	2	70	-95.60
gain	70	2	-96.31
gain	2	71	-102.12
gain	71	2	-103.70
gain	2	72	-104.22
gain	72	2	-104.91
gain	2	73	-105.68
gain	73	2	-104.34
gain	2	74	-104.95
gain	74	2	-105.25
gain	2	75	-83.83
gain	75	2	-90.09
gain	2	76	-87.49
gain	76	2	-86.77
gain	2	77	-88.83
gain	77	2	-91.06
gain	2	78	-90.63
gain	78	2	-93.03
gain	2	79	-86.71
gain	79	2	-89.33
gain	2	80	-91.69
gain	80	2	-93.15
gain	2	81	-92.33
gain	81	2	-91.60
gain	2	82	-97.44
gain	82	2	-102.41
gain	2	83	-98.09
gain	83	2	-101.78
gain	2	84	-96.64
gain	84	2	-100.88
gain	2	85	-106.97
gain	85	2	-105.83
gain	2	86	-105.42
gain	86	2	-105.69
gain	2	87	-95.69
gain	87	2	-95.55
gain	2	88	-101.69
gain	88	2	-101.89
gain	2	89	-108.29
gain	89	2	-114.65
gain	2	90	-90.55
gain	90	2	-89.58
gain	2	91	-92.13
gain	91	2	-91.59
gain	2	92	-94.70
gain	92	2	-95.76
gain	2	93	-96.65
gain	93	2	-99.92
gain	2	94	-85.40
gain	94	2	-86.45
gain	2	95	-91.91
gain	95	2	-95.40
gain	2	96	-89.55
gain	96	2	-89.01
gain	2	97	-99.77
gain	97	2	-102.77
gain	2	98	-99.14
gain	98	2	-104.35
gain	2	99	-99.73
gain	99	2	-98.56
gain	2	100	-100.27
gain	100	2	-99.88
gain	2	101	-99.72
gain	101	2	-100.17
gain	2	102	-104.36
gain	102	2	-104.65
gain	2	103	-99.82
gain	103	2	-101.41
gain	2	104	-107.02
gain	104	2	-111.08
gain	2	105	-96.85
gain	105	2	-95.28
gain	2	106	-88.93
gain	106	2	-90.46
gain	2	107	-90.49
gain	107	2	-88.76
gain	2	108	-94.16
gain	108	2	-95.08
gain	2	109	-96.22
gain	109	2	-94.35
gain	2	110	-96.81
gain	110	2	-102.48
gain	2	111	-96.59
gain	111	2	-95.29
gain	2	112	-97.01
gain	112	2	-97.56
gain	2	113	-101.21
gain	113	2	-102.51
gain	2	114	-96.29
gain	114	2	-99.20
gain	2	115	-103.65
gain	115	2	-106.38
gain	2	116	-106.92
gain	116	2	-108.42
gain	2	117	-103.41
gain	117	2	-103.83
gain	2	118	-109.06
gain	118	2	-109.41
gain	2	119	-106.64
gain	119	2	-108.19
gain	2	120	-96.10
gain	120	2	-99.36
gain	2	121	-100.35
gain	121	2	-99.89
gain	2	122	-96.80
gain	122	2	-98.94
gain	2	123	-94.45
gain	123	2	-96.86
gain	2	124	-96.90
gain	124	2	-99.01
gain	2	125	-96.01
gain	125	2	-98.43
gain	2	126	-105.43
gain	126	2	-104.81
gain	2	127	-96.24
gain	127	2	-94.81
gain	2	128	-97.76
gain	128	2	-98.90
gain	2	129	-104.51
gain	129	2	-103.43
gain	2	130	-101.05
gain	130	2	-100.38
gain	2	131	-102.45
gain	131	2	-99.66
gain	2	132	-101.82
gain	132	2	-99.71
gain	2	133	-110.00
gain	133	2	-114.67
gain	2	134	-108.46
gain	134	2	-107.64
gain	2	135	-99.98
gain	135	2	-101.51
gain	2	136	-99.74
gain	136	2	-102.50
gain	2	137	-99.41
gain	137	2	-96.04
gain	2	138	-99.06
gain	138	2	-99.03
